checksum_match,date,interval,expected_checksum,actual_checksum,file_size,line_count,unique_timestamps,first_timestamp,last_timestamp,http_status,last_modified,etag,server,content_type,content_length,x_cache,x_amz_cf_id
0,2022-11-26,1s,bd1435e0537bed2264a25380659401d589e72edc94906cf35a34bad446287b2d,80e0c4b94e5b767d1cf80d022fd795a62bd5ea9a34c2b215f758e4c1468e075c,3530417,86400,86400,1669420800000,1669507199000,200,Thu, 13 Apr 2023 10:24:29 GMT,d5b0e5a4a09bab8e8c9a45bbe02de41d,AmazonS3,application/zip,3530417,Miss from cloudfront,IG4ldhnpIaFQ1zdkIv3WVjb02lGY2UBAMeV62v4bU3I-4z3PyS2wGg==
0,2022-11-25,1s,97f9aba49753cdc4539dc9b0f7641ec79763b73b564a4d561e3a597c9cb79e75,171f01fe01d4cb5a3f369a63905fdd4e1b605e59b517e8020004a596ad9a20b7,3593815,86400,86400,1669334400000,1669420799000,200,Thu, 13 Apr 2023 10:24:47 GMT,29595d975b2593dfd9fa1abf573b58bd,AmazonS3,application/zip,3593815,Miss from cloudfront,saiVrmEbRdjZv0wYrPdLWSyAq-JwCuO_nC6HZ-eqUHGb6_M9SBoBtw==
0,2022-11-24,1s,32f52d465c4be787a7912fb890040b6b120cfa25bda45338fb617a801da1bf79,f333e8f6fe310d60f05c7bc034e187063aa6d68b83b0d98dbd7cb6160032c543,3643509,86400,86400,1669248000000,1669334399000,200,Thu, 13 Apr 2023 10:25:19 GMT,831e2042ed0e41e285ecf215b6f206f8,AmazonS3,application/zip,3643509,Miss from cloudfront,7ql7OcpBa1n-fCKlxMBOv0eMkkxSP4nk4LlLXVe1wZaUXvesBJe9ZA==
0,2022-11-23,1s,6ca846ed1ea26605f6097ed04f13127af648d240abc9cb027c023b04e61d1880,364c7f0e9e2eedca37e324a3e30d4432e80422fe2d7afde1b44112efa9366d58,3731569,86400,86400,1669161600000,1669247999000,200,Thu, 13 Apr 2023 10:25:15 GMT,b1dc3de6cc5710eb808f9ea4c9bcdb44,AmazonS3,application/zip,3731569,Miss from cloudfront,NvUFStejCfc9E4bz2mrhUlaMIMlXXC87JmBDzLenGlbeWtZ5SDz2nQ==
0,2022-11-22,1s,f8ad7cf4d6741d2ddf74975f80beef0482b7f465f2384cb9346e62b86e3527c4,294a7e882e84b8276c94255786f750d5cf53ed3b0e95962b5167fcb8f1cf52d7,3714409,86400,86400,1669075200000,1669161599000,200,Thu, 13 Apr 2023 10:24:48 GMT,e8ba64fae256fbcc80bce1309753d2e5,AmazonS3,application/zip,3714409,Miss from cloudfront,vEEcBBODAOdnyAcARNYOYWbz-_XJai8bWuZJmhELIIYjdzuZPZM3Hw==
0,2022-11-21,1s,714cf0e9be6433c57068babffdc07fea4b2eee849fd11052d26209b3851a0a18,806e86414ef36d4985019ed5b8f226456669f7a980376930f62b2e34bdae721a,3772072,86400,86400,1668988800000,1669075199000,200,Thu, 13 Apr 2023 10:24:24 GMT,c5c1afd80ff1287b827ff5b79fc2278b,AmazonS3,application/zip,3772072,Miss from cloudfront,cK01hfiKhg5ZipW0ZnR6Hf3xMNo5zQH1D2kpQpOToixGNeBz6a56Bg==
0,2022-11-20,1s,10a51f103e6c0340ed30e9166505d04172cad3538284dd91fecf3f8db2fcce1a,c4f4be7a79f71b5465759338b133885e718181ccecd57a6f1594187fd94d880b,3566022,86400,86400,1668902400000,1668988799000,200,Thu, 13 Apr 2023 10:23:31 GMT,20df349afba57b29eb90af0eb9623256,AmazonS3,application/zip,3566022,Miss from cloudfront,8dhiG13SJQYqM3IwXPXS6r49Sjs0Z5nehjyg5ynbysmPUy1J5d0m0Q==
0,2022-11-19,1s,02038dd1c25bbef2f2c5fc90d7d7707b1cdabaeabee883c01c0101b321699caf,7dbec07eb6e51cfda32b5cb91268d5d251dcaa524f75ea44ada866c6c4783d40,3426873,86400,86400,1668816000000,1668902399000,200,Thu, 13 Apr 2023 10:24:38 GMT,9e974ec78ac2192ffdae7706b5781b68,AmazonS3,application/zip,3426873,Miss from cloudfront,gTfmZkbtV9yo0x-Lji3uIo4h3ql19jCEBWK31Sbbn4VkMjHUjODlBQ==
0,2022-11-18,1s,c50d28d237be25600714f061930a09f6f3ef2f572d483b0873759f893e85623f,e6968930ac897b0bc163b9a73b966bfc62d954f8d541cd5f929296e40fa18d8a,3649381,86400,86400,1668729600000,1668815999000,200,Thu, 13 Apr 2023 10:25:26 GMT,b6ebc79c34fcbad89507d7d9213f6972,AmazonS3,application/zip,3649381,Miss from cloudfront,fmWFLJayaPHlN63hH6Ca63dqJbXHvWeqX6kxq63k2nvaMICbGJXZwg==
0,2022-11-17,1s,e43682b97a157bed0b585f0b8845d5543022152b412c1112112e96d37f7f2522,2249066decc231efacbee48e7cdca46ad20c96fde851b2ea5fd02f62f27a396c,3690045,86400,86400,1668643200000,1668729599000,200,Thu, 13 Apr 2023 10:24:30 GMT,10e5fa91515dcb53a23136e492ea2d9e,AmazonS3,application/zip,3690045,Miss from cloudfront,QOVmE3vxFnQxXwP4vxm5U5WJhUnt4AWlTWd1xD9epl4twI-WKj74rQ==
0,2022-11-16,1s,3dd6778c55aa71cf898e46f50b65de3fa712c855c08e94509046f62ff29a19e1,88291d395aafa27acd3224d23b408517de9f4d0eb1ceb28303993a04bbde00fb,3730514,86400,86400,1668556800000,1668643199000,200,Thu, 13 Apr 2023 10:25:34 GMT,965249a2eda79581b3a2516338c57915,AmazonS3,application/zip,3730514,Miss from cloudfront,Ap6KEiQfQPWunj_UPiXu8IgMz4vxkvfwbycl6n3Ra23inZu8D46m5A==
0,2022-11-15,1s,a1356ef52680c7dece62a2fc80debc574e7bf54b53fed4d10eaa562a2a1d5487,66f60c3c6848f7f6ad8aaf4ca5e0a572984e139beb469af5cdff9619b7bce120,3776358,86400,86400,1668470400000,1668556799000,200,Thu, 13 Apr 2023 10:23:40 GMT,7eea0951d47cbc123aa84212b2fbd44f,AmazonS3,application/zip,3776358,Miss from cloudfront,pckIUBKMxR1QIE4qQhmwF3b7XaglK8bA24N4jBK6LGRcL2Zqt9TLgw==
0,2022-11-14,1s,e2dea1acee642186ea64ceb79529a9e8f598583599249987f5f38c3c0d2f6e21,0b4d8eac91165dd9dc98ed6394c63e0d8d86bbe82e48890bb3c9596310e6ee70,3838910,86400,86400,1668384000000,1668470399000,200,Thu, 13 Apr 2023 10:24:12 GMT,0e5e157ec6773309cb3a3b4b6c4b9459,AmazonS3,application/zip,3838910,Miss from cloudfront,F3YlcKj-V0jN6n68mKMC2nD41MsbKuXrLwmQxye4rCBCvyPJu3gi3A==
0,2022-11-13,1s,9f8a28623a5382d5de463190152a8cdb49ec87cf0d351fad1f65e4d536eac7ce,266878cca2593f759d735b08547967c2c162c035d5068035a950f14fc98d36fc,3695154,86400,86400,1668297600000,1668383999000,200,Thu, 13 Apr 2023 10:24:10 GMT,b066e5bbcba30ea840e05c0aa30b02b7,AmazonS3,application/zip,3695154,Miss from cloudfront,K1KOwq-jSghMPr2ar-9zt2GsFVuGjw3BnKM-f90g-CMpJn1kAcylJQ==
0,2022-11-12,1s,7759c66aa5362ea638da72a2842ef1c50411923c20bcbdcfdd2ed13b29863cd8,90355f7304e8379efbedb342b679007e395cbbb4011f1daf47f8903c0ea08b62,3663904,86400,86400,1668211200000,1668297599000,200,Thu, 13 Apr 2023 10:23:43 GMT,5c481a0f2e120de04f41729b8c0fc92d,AmazonS3,application/zip,3663904,Miss from cloudfront,2ZFglmb2wWMAaU1CUfGrdaOE_L2YVtOSKBMY2_IXxoDNsSfDVQy4hA==
0,2022-11-11,1s,a88cadbf3ec0414e3a6bbcfa052235334cb6afeb5e874fa4d9d43575892b0649,aab812143846b0dc808bd0a0a72082a0efa293f0f85a4851fb0437e0c9b725c9,3878350,86400,86400,1668124800000,1668211199000,200,Thu, 13 Apr 2023 10:25:33 GMT,d3ab1382aeba4e221db74e584907803f,AmazonS3,application/zip,3878350,Miss from cloudfront,YGeSoqy8-c9HZmFslkbpzi-LhGY1rtGgLCVYUciP4nBAqjmc2Fw8iw==
0,2022-11-10,1s,136302807d6a27aca9ca55f559a339e6104776b5f3673251874e6f487a75cc02,1f2cd9121fb5c60f9fd26ade3f9bb49e4036f148a29f39ff11d35c53b63ff33d,3956947,86400,86400,1668038400000,1668124799000,200,Thu, 13 Apr 2023 10:24:34 GMT,567f88fa212caedff440fa3559bbabd6,AmazonS3,application/zip,3956947,Miss from cloudfront,BjzRetEWIIWU7MURaR_J6Z6TsIrn47KfndAJQvw5Qdwr6_XN6isDtg==
0,2022-11-09,1s,4ee1e0db63b40c9f159121c28f311df29bc09990f5318c57294b886f358cab9c,776bec1016607318670d4355d5ee5fa688768d3f63f6835b7d45bb174fd4ac17,3991196,86400,86400,1667952000000,1668038399000,200,Thu, 13 Apr 2023 10:25:44 GMT,2e02f83d07294b907f34c0ece25a913a,AmazonS3,application/zip,3991196,Miss from cloudfront,X3TGINNql-uZc4AFOi_SPCrdwgdrhu54wgipIruhx9yF4Pasdc85tA==
0,2022-11-08,1s,387d92c09205250e548e6310f5e7f4a536b6deddd18dc97a768d0adfeccc13e5,4e18212cf5b9d4c2a1162f0e03e20670005c4d5b2f75771680d8c770f97ba9c7,3936980,86400,86400,1667865600000,1667951999000,200,Thu, 13 Apr 2023 10:25:04 GMT,5722605a1e3410a36c8cd9ce4e32e253,AmazonS3,application/zip,3936980,Miss from cloudfront,LPbownFy4_GYoDCMUC27H1RcCUTUiKgGeZi57gWWQMSNcbiRbkglIA==
0,2022-11-07,1s,667793932fda822e92ea3dc417adc67d7eb90ec0104ce2ec9432becfcee82b0d,59afcc6827b3df03b61317cad5fc98a59e4d612b4a731539f104de5ac6f30a04,3795127,86400,86400,1667779200000,1667865599000,200,Thu, 13 Apr 2023 10:25:37 GMT,a8ea04d401a83a091ddce50b5cc1b3a5,AmazonS3,application/zip,3795127,Miss from cloudfront,DStvqRXvlE0CieuqhweC__X6fg2Ah8J2uHhojTSXZnXqqsuOU6HGuw==
0,2022-11-06,1s,64875bf2a4eb9f6a614e5fef8d4ec7fd903ad7bc98c335955fbe24ba5df823b0,31572e0787b98ca9b930753cd8a87c072f87a49bb4262a8f85fd33a6e363b698,3618661,86400,86400,1667692800000,1667779199000,200,Thu, 13 Apr 2023 10:25:12 GMT,4d399a4207f2ce5f1c5a0b9c8125cf9a,AmazonS3,application/zip,3618661,Miss from cloudfront,sJmRXfrna5IRU-YtkxWzeoweK3C71UZsNeQWv7O9NYjTWwy1NYPC4Q==
0,2022-11-05,1s,45fd5399b7c46c2e09903d6f679e5619feb19a39faf13e8b98c08c753a32aaf0,515f981a603f61809f6e2d016094bb501dacfd3538551f1c7e8d6395bdfc4e59,3638351,86400,86400,1667606400000,1667692799000,200,Thu, 13 Apr 2023 10:24:06 GMT,69454c0ef5f1c3dc0ad9a6e6bd363298,AmazonS3,application/zip,3638351,Miss from cloudfront,coMU8_da3Yl4RAQryHmzpqvC7lCTeRsedncqaQKcrSg8UZXLZmn1tQ==
0,2022-11-04,1s,26eb5f09dea07bd0f4a50552d27d2cff5a72818f11804cde71f23570bcaba163,cdc1450855e08e9b88acfd367845402cdda25da6586a8256cddd8c30fadd1222,3808062,86400,86400,1667520000000,1667606399000,200,Thu, 13 Apr 2023 10:23:10 GMT,26d47e122a6839d6af99b4b8a5168955,AmazonS3,application/zip,3808062,Miss from cloudfront,KgDjxnHCseTRbzVZ1pCj_XGtAh02LTgT4oeXsRBMCGv4M5IPzke3-Q==
0,2022-11-02,1s,1dea3ac2725c9c550b944b4b30c0263a761fb4162773a638d31b6417f778d189,22249ed3bd14a992239e84b05cb5a1d49176fb28f253840062396bde0da64e3f,3741908,86400,86400,1667347200000,1667433599000,200,Thu, 13 Apr 2023 10:24:08 GMT,939b79c671b9f394360242138cf5cb58,AmazonS3,application/zip,3741908,Miss from cloudfront,p_Co4cw7lqu08Y0dMcz0TewU6ya8V2giZ3AOQiC_pKoLto5IUFkQ0A==
0,2022-11-01,1s,dabe1466ab186219366da67268b25b659088da71b650320761ce12aa659b4396,0d9f6854cb98e71f6ca49ca26cb6868570a37e2384944a605acc41cbdd6600f6,3701630,86400,86400,1667260800000,1667347199000,200,Thu, 13 Apr 2023 10:25:11 GMT,3d83916ed1dbba1b0f967abe76184622,AmazonS3,application/zip,3701630,Miss from cloudfront,3gZEdMJkIIySNf039oR80rERUzw7IbKBgwyU3RVCHlTkRXHK69bMOQ==
0,2022-10-31,1s,03b3dc2c647822489b044c135dd59c599118641b81397e5ffecb8f5a44be8ae7,29100a0aec4e9246c087870206aed172bc36f53871d66fd494efd9a0797959f3,3737534,86400,86400,1667174400000,1667260799000,200,Thu, 13 Apr 2023 10:25:16 GMT,f334961535a6fbd2767f0868297220d4,AmazonS3,application/zip,3737534,Miss from cloudfront,pvoXAim2Mn_Dw5F8vclS5DuPbx-SvWU4qDANQLu6HDTIol1U04efpg==
0,2022-10-30,1s,ab3e368789ddf7c32da45ba7651bcb94c78400836668bb9f7fd24e2ffec40015,a626d368287dc918ef86d5b29a4e459a2fdc5f2bc720f01193b6ec150c2e850a,3633895,86400,86400,1667088000000,1667174399000,200,Thu, 13 Apr 2023 10:24:50 GMT,07b22c7f828837ca76d28f40f536212b,AmazonS3,application/zip,3633895,Miss from cloudfront,OzSl50VMemRS4vTskt9i-iYlheSLX0CCglpH_CZjhYCxXr3Xc5guBw==
0,2022-10-29,1s,09b881a586a9eb16e8687adb40240bdb5f649d19810a25d82a3224a67037bd97,53cc7b182ab1a89e0aa4c4d8bd1eda42bac3eab20faf219be5808d05cd1519dc,3701677,86400,86400,1667001600000,1667087999000,200,Thu, 13 Apr 2023 10:25:51 GMT,61213b8e66a959d1920023b4e4e2317e,AmazonS3,application/zip,3701677,Miss from cloudfront,axUTmCc4DwbQEHPzechhQLzUrmjFzqIgmiruV4a3hiEukPQxgnGtew==
0,2022-10-28,1s,14dde3fa66d82859af67fe0c98001d2b826ab6d76d6ee5251d0f9240a3c9bc31,ebacde270c44b4f8cddc05c47c834a40565e69e60a25e560af4c76d48b684788,3719310,86400,86400,1666915200000,1667001599000,200,Thu, 13 Apr 2023 10:25:00 GMT,5d0c7eed0dcb27a79fe330f1196eb2d2,AmazonS3,application/zip,3719310,Miss from cloudfront,XGEb8n2hvGTtjbmyTb7_STJHVZgzJ6GMMzI1YhpkZw4zl290e_ucfg==
0,2022-10-27,1s,f0c1eb285552fb3bfa15f3b958a4cc2e3014580be2a15bf622cc1e3e788a683b,086427975fe39dfa2b2474e62ec00aa3b42fc59cc35222fa3c8597d6fe0780f5,3773453,86400,86400,1666828800000,1666915199000,200,Thu, 13 Apr 2023 10:25:53 GMT,c15fec8d560e6e061e0d6617d0f4833b,AmazonS3,application/zip,3773453,Miss from cloudfront,r5ZmHkAulGxmrSfsf6ddAvr0P32rAaQ71ytZ66jEIQEmPv1spAv3bQ==
0,2022-10-26,1s,e68e708545d1e8097c97e8c2bb60413ac4c457a46a0889a0067b03f002319a62,7d22e3663f3dc5bac3c84f74592dd7a87b53078de71e55c095a946c18d8e1387,3798494,86400,86400,1666742400000,1666828799000,200,Thu, 13 Apr 2023 10:24:56 GMT,5e8cc0d9d67bd48c4aa6d500ba99f704,AmazonS3,application/zip,3798494,Miss from cloudfront,qhlaeJ310tNxPN7YW7mL4j4chrh47PGE-S3j5Xk6zH6xg-XzqYzGaQ==
0,2022-10-25,1s,5ad9266556a6f5db64e0d9ae5c4c59e036e17d72d23a63eab245755c757fe746,59a157f81e785688e2df9a69defaf4f1880021d34524862449f1ba6b5061c3e8,3707013,86400,86400,1666656000000,1666742399000,200,Thu, 13 Apr 2023 10:23:46 GMT,00ca5d9ed45abd55f01d6081e03b9162,AmazonS3,application/zip,3707013,Miss from cloudfront,qpnLUyBErFTbvtHUteykesoQlNHYCOWo5Uk3rqiQ0-kDUgLdQGqHFw==
0,2022-10-24,1s,c097f7b2b89c8ed07d10aa2588c52f177d44533fb644b8ffeae67072df5f1daa,b2568ad1ca92bc4d7cdae9c18375837fc5e6c7aab176ab59fe4e0fc39b330528,3659988,86400,86400,1666569600000,1666655999000,200,Thu, 13 Apr 2023 10:23:26 GMT,06e6b76f40683d917f59482c39eebded,AmazonS3,application/zip,3659988,Miss from cloudfront,rqY-8h0-PwNUtViMZEoR7EC7jsC5FKd8ZkN9wrEmGr_4k04qw9YCzQ==
0,2022-10-23,1s,1351f4aa892815150f586e978296acf7669fc6f3c78772cff125bc5a62fc877f,ceaa5e97fe52d1ed9c755a4717857106d3a8c7bb628ca0418022022fc00c76b6,3456866,86400,86400,1666483200000,1666569599000,200,Thu, 13 Apr 2023 10:23:23 GMT,068000ec5c01fecbe59af008b5656bad,AmazonS3,application/zip,3456866,Miss from cloudfront,tkhvgauOerUPCu7lu5-6yo_tS8UFRa_qjSWCk9XOs5nRqS_yUFWU0Q==
0,2022-10-22,1s,6ec97f5777aaff478f90f0ef4a2fe6f16af1307fdb2f5ace361183ab4935d589,6ff0a9b1f58160bb2a430b4bc907e6654b1ddbb82da71724e8ccf6bdb18deda7,3379355,86400,86400,1666396800000,1666483199000,200,Thu, 13 Apr 2023 10:23:52 GMT,97fcf515ebe1b59088193a6152d1f1cd,AmazonS3,application/zip,3379355,Miss from cloudfront,eRHHs9iFpNCBYOrggm_CsqlNOi-K5W01wS5OzxiN8-zBu0BzId_suQ==
0,2022-10-21,1s,c77652db9ea7aa789e10e1c5e4547b0b965d0c48ce585ef4aaad1e893ade79f0,67d0d995a42c245d9dea4d80f10805bce2cc8ecaa8815870c7c795212ed9f787,3640980,86400,86400,1666310400000,1666396799000,200,Thu, 13 Apr 2023 10:24:53 GMT,bd6ecc8bb0472258a4f2930459df02f8,AmazonS3,application/zip,3640980,Miss from cloudfront,0tLXygZ_CPSXUrXlHDmaxW3v00rTY3niW4T5qD0WE93tlPzakzPzjA==
0,2022-10-17,1s,d161d76451e301fcb6cba32472c881d1611acdbf24900ad39a92c39af11b69b2,deaa3726276a09a39d42419fbe52697ad04f1dfe758439940d5226c8369091af,3644043,86400,86400,1665964800000,1666051199000,200,Thu, 13 Apr 2023 10:24:07 GMT,e0120b63cc4819083f6c3f68a062579b,AmazonS3,application/zip,3644043,Miss from cloudfront,2pvuZD2DVBot2Uievb9XGmLlJqSsuAENIJ2VReNQuktAKGJ3PadmDw==
0,2022-10-16,1s,0a26fbe522424e85e965329df24b1bc44aa1bf179b8652999ee766734468d3db,5d4aa7f6e4cb5951dcd79641c0446ea0e84fa8a6072df297942737620ae77316,3476718,86400,86400,1665878400000,1665964799000,200,Thu, 13 Apr 2023 10:23:11 GMT,333f0306371f5233563228958303cdba,AmazonS3,application/zip,3476718,Miss from cloudfront,_ICQE3Ebe9WLR-Tp1YyyHVctAPKEKV0RVICJoZ47yvr7pTVBsnGE_A==
0,2022-10-13,1s,ac58d92f128d6c1f97954d63e4c6fa65f31c432c12996d7c853cbf4c56a11f5a,65bf8142a6025180acbf8a7f04bad080c67f19d8d6d56fec4ac62231fdcb191a,3760877,86400,86400,1665619200000,1665705599000,200,Thu, 13 Apr 2023 10:25:09 GMT,d086480612ea302a7d84c4c2dac3a8e3,AmazonS3,application/zip,3760877,Miss from cloudfront,yEcyp0AaKTV6Iz_KbjIr8HB3smyV9bxVO22V-s-Gzp6LpND8HodmAQ==
0,2022-10-10,1s,e511388911f05ecb8aca010e9d7b00e4aab076ff3109ae1f3d47c8bbf0c8e241,1b614a44a483f280648a2d83d2065ad46e5a239ee2c5b1e4c94ecc5416e545c6,3638746,86400,86400,1665360000000,1665446399000,200,Thu, 13 Apr 2023 10:24:07 GMT,7feb4a8c8edffe12c4f427eb291e96ad,AmazonS3,application/zip,3638746,Miss from cloudfront,kvLIXrZfP1SvQuc714rLYmj6T2gAkX7uPNjTlU0aVGM6N19g8i0GoQ==
0,2022-10-03,1s,0b4218c94a9b1e93776dd81a655210009511888c7f77f9946044553fbf29f74c,170ff716adac09311ff7159ef2d00eaf82c25693940235f85760dc1e0c349c60,3720610,86400,86400,1664755200000,1664841599000,200,Thu, 13 Apr 2023 10:25:32 GMT,76104a3e29e40be162be5ef187b2d809,AmazonS3,application/zip,3720610,Miss from cloudfront,zDdh6pQjv272_d9eyv7MfhWlAba8iYqYkl0COyRYky_oVLfQLRerjw==
0,2022-09-30,1s,54ef2da34559d8cc2890abc5e52e21960e3e6f101e16be400e66dbafdf7dc48f,d25729f1b28db96d357d90c437fdbecbf8d5a63928aa9fa2f69dc89fb017655c,3808557,86400,86400,1664496000000,1664582399000,200,Thu, 13 Apr 2023 10:25:14 GMT,7005d83a3a3d682d2f3af485ec9488db,AmazonS3,application/zip,3808557,Miss from cloudfront,oOuQN5oEFJXsLOjCBqgNyvekU_rqm7ImvO15ZxGQRq8_5m-cR6pMvw==
0,2022-09-28,1s,3fb08606ea392d8e529771a5abf5be23d29fb435da4eacf85505a1d8ffb96335,450777b464cdb588866086e49441744be092fe2cf101c8a3efb6d2438876bd87,3877033,86400,86400,1664323200000,1664409599000,200,Thu, 13 Apr 2023 10:24:35 GMT,0916ce41aca9f70a2d4b8975e113998d,AmazonS3,application/zip,3877033,Miss from cloudfront,ucR4loglo63b_wzroQJ6vov5shmA0iVotYTBGTCKjZcogxeLeQyGaA==
0,2022-09-27,1s,b06bcea757a1a8dbc355bb072867aeab57f4eca20f26baea38f3e809caefb52e,15718d3aedd2a7dd643d6066842380fafba39089af4151a0e1b123ea57c1444a,3908431,86400,86400,1664236800000,1664323199000,200,Thu, 13 Apr 2023 10:25:30 GMT,23863d4096029b1f775ae7955ef24692,AmazonS3,application/zip,3908431,Miss from cloudfront,y0FDwuYh32i7nD6fKVM20DtPuq5oyXDQr_nnjB4IYm6Gq3m7OuY5wA==
0,2022-09-17,1s,286c4577244b37ad510faccb43ae2c1fc84e8944e87893dfc3208ef73201c504,14a2e698d0853167bd3bcdaa311ab4048ffd5c47dc90762693f6bdfa675efb90,3656750,86400,86400,1663372800000,1663459199000,200,Thu, 13 Apr 2023 10:24:26 GMT,4b2510b926b34e841dd6ad7e299fd7db,AmazonS3,application/zip,3656750,Miss from cloudfront,NRqSkvuH2osofIfHMQEaTgQClzs0ac90WGXyD9SeTcTE5L6XDltgKA==
0,2022-09-13,1s,76557a92d27cfd3d7729e8dbce61390345e9372333b1945b12b55c8b534e2f7c,40c1ca3cab0a9ba366f89b219ccb85713d3d1dc38177d3024f496fa8e489813a,3873996,86400,86400,1663027200000,1663113599000,200,Thu, 13 Apr 2023 10:24:44 GMT,87a330776922f41926d0ebe44c2833be,AmazonS3,application/zip,3873996,Miss from cloudfront,g08VvqMsU334sHe9GhLM9VjUvjHxITgKn-nG8EJ_LNb4RVKpfeEF5A==
0,2022-09-02,1s,180144b7a706ff4b2eb5431aaea3f3658c24b4745d8cd3e23be7a8d45416b24e,ebdce8d7bcdb1364ef97b3e98301b1c2fe6a6816bd0c6bbca3760292209bfcbe,3737392,86400,86400,1662076800000,1662163199000,200,Thu, 13 Apr 2023 10:24:57 GMT,459d55fefe93a508e2162dc9f7309a31,AmazonS3,application/zip,3737392,Miss from cloudfront,Oh6lkMTxPs2d7pyZ-4GLvaowMjNBw0BKrhwcnQt_ZElgI-MZEcSb2g==
0,2022-09-01,1s,54d07a0a47f4af67a1d02eb4c60b82641fc406eb1647943d769f3ac3992f6c3b,7b4ed565f34fef843587393f2f145a19b76fe24e32d73e1fd0ca8c476043052c,3766198,86400,86400,1661990400000,1662076799000,200,Thu, 13 Apr 2023 10:23:47 GMT,6c1233de20fa825440e5dcc00c5bc0d4,AmazonS3,application/zip,3766198,Miss from cloudfront,UA3QjZCnN5NW_h_KI-hYpw6yqt53iZKucYNHOkudY1buqMigEgNUUQ==
0,2022-08-29,1s,894ea4078afa4900792095923315d86d2989994f050226a772fd3401ec1a1c12,4592b14a4ca0d63aab16671522a94e8155e24cd0327671b78bed643a1bb7bfac,3720349,86400,86400,1661731200000,1661817599000,200,Thu, 13 Apr 2023 10:23:16 GMT,43543026d9eabe45e7c0f15b237e4af9,AmazonS3,application/zip,3720349,Miss from cloudfront,njvw25uvBKM8U5AXgqtQBt_41n5TDCFnBK-wyW7Bu0MvxS6PuoKX9Q==
0,2022-08-27,1s,561bebd37f359a5410a43494bda25dc87cc7f7afead1eb19b8832935e77019dd,72f76680d91e83c1feafa50646d71c3d5e4769a3a2f2355201d1a2389eb6d7a5,3668593,86400,86400,1661558400000,1661644799000,200,Thu, 13 Apr 2023 10:23:09 GMT,3bf5d6256ed73d9a42a44fa7dcabc270,AmazonS3,application/zip,3668593,Miss from cloudfront,fUit49aUBdiT8VvDmFmzRSbBsj0xi6Ej5HjKwm1zBq3fBk4Di9uHuA==
