market,symbol,interval,earliest_date,available_intervals,base_symbol
spot,ROSEUSDT,1d,2020-11-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ROSE
spot,UNFIUSDT,1d,2020-11-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,UNFI
spot,AVAUSDT,1d,2020-11-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AVA
spot,XEMUSDT,1d,2020-11-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,XEM
spot,SKLUSDT,1d,2020-12-01,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SKL
spot,GRTUSDT,1d,2020-12-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,GRT
spot,1INCHUSDT,1d,2020-12-25,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,1INCH
spot,REEFUSDT,1d,2020-12-29,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,REEF
spot,CELOUSDT,1d,2021-01-05,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,CELO
spot,RIFUSDT,1d,2021-01-07,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,RIF
spot,BTCSTUSDT,1d,2021-01-13,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BTCST
spot,TRUUSDT,1d,2021-01-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,TRU
spot,CKBUSDT,1d,2021-01-26,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,CKB
spot,TWTUSDT,1d,2021-01-27,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,TWT
spot,LITUSDT,1d,2021-02-04,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,LIT
spot,SFPUSDT,1d,2021-02-08,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SFP
spot,CAKEUSDT,1d,2021-02-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,CAKE
spot,DODOUSDT,1d,2021-02-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,DODO
spot,BADGERUSDT,1d,2021-03-02,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BADGER
spot,OMUSDT,1d,2021-03-08,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,OM
spot,DEGOUSDT,1d,2021-03-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,DEGO
spot,ALICEUSDT,1d,2021-03-15,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ALICE
spot,LINAUSDT,1d,2021-03-18,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,LINA
spot,PERPUSDT,1d,2021-03-19,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,PERP
spot,SUPERUSDT,1d,2021-03-25,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SUPER
spot,CFXUSDT,1d,2021-03-29,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,CFX
spot,TLMUSDT,1d,2021-04-13,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,TLM
spot,BAKEUSDT,1d,2021-04-30,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BAKE
spot,SLPUSDT,1d,2021-04-30,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SLP
spot,ICPUSDT,1d,2021-05-11,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ICP
spot,ARUSDT,1d,2021-05-14,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AR
spot,MASKUSDT,1d,2021-05-25,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,MASK
spot,LPTUSDT,1d,2021-05-28,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,LPT
spot,NUUSDT,1d,2021-06-04,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,NU
spot,XVGUSDT,1d,2021-06-06,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,XVG
spot,ATAUSDT,1d,2021-06-07,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ATA
